,store_name,address,tel,category,star,detail,visit_review,blog_review,image
119,None,None,None,None,None,None,None,None,None
120,유화식당,대구 중구 태평로51길 8-19,053-421-8667,한식,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200810_162%2F159701517461303I2s_JPEG%2FbWrGzVAdRPF9vzxMhykwh5FI.jpg
121,None,None,None,None,None,None,None,None,None
122,참인정푸드,대구 달성군 다사읍 대실역북로2길 8-7,0507-1403-7473,정육점,4.51,None,207,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F38257844%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063550330%26md%3DhcS8Sr0lv17l8mtf9ZAss9%252FdgtU%253D
123,청산고을,대구 달성군 유가읍 휴양림1길 23,053-614-1808,"육류,고기요리",None,"기존에 네이버에서는 청산가든으로 조회가 되고 있습니다. 상호명만 변경되었어요. 
그런데 청산가든에 기존 전화번호가 등록되어 있다보니 청산고을로 조회하면 상호명과 주소만 나오네요..
전화번호 등록처리 부탁드립니다.

기존 전화번호가 이미 사용중이라 수정 처리가 안되어 이렇게 요청드립니다.",4,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16222097%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063555215%26md%3DQMcrqwsWyP0SU%252BbA2VgBjMlBMYY%253D
124,대명식당,대구 동구 안심로59길 31,None,한식,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16172272%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063560029%26md%3DJz8DkbbKiqXQfXRJrvrY1wwzMEE%253D
125,None,None,None,None,None,None,None,None,None
126,정선생 계명대정문점,대구 달서구 호산동로 162,053-585-9771,"전통,민속주점",4.48,None,91,24,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190122_2%2F1548150448393KSRUI_JPEG%2FcqnXAxyhBz9hwfb5ZwnzHfuI.jpg
127,대박숯불막창생삼겹살,대구 달서구 진천로10길 64-15,053-636-3303,돼지고기구이,None,None,4,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200415_226%2F1586939201667flQla_JPEG%2FY6u8RZp3_vneM9GuRVY2fuBP.jpg
128,달맞이숯불돼지갈비두류점,대구 달서구 두류공원로 132,053-652-9275,"육류,고기요리",4.39,None,135,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMjZfMjkx%2FMDAxNjE2NzU0Njk4OTI2.UOwn77QGdEyfCZiYqgDI4zSMqOsgIJ_w6jCt0aQt1sQg.QxuUCWGNy_LqWkm9xFum9AdiJIyGkASRyxBd1OAuNv0g.JPEG.nono1114%2F%25BA%25B8%25C1%25A4_20200919_125733.jpg
129,우리추어탕,대구 남구 이천로 48,053-472-4749,"찌개,전골",None,None,5,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191106_173%2F15730204660963l72M_JPEG%2F7exhgKS16-nFYf995_sTAr3F.jpg
130,None,None,None,None,None,None,None,None,None
131,None,None,None,None,None,None,None,None,None
132,None,None,None,None,None,None,None,None,None
133,동원식당,대구 동구 신암남로27길 85,053-953-2115,한식,None,None,None,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191028_66%2F15722309953130pher_JPEG%2FLKJmcjQFJF0z-MixWBrodntO.jpg
134,최영득얼큰이선산곱창,대구 달서구 감삼길 42,053-567-1011,"곱창,막창,양",4.25,None,21,4,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200326_277%2F1585230151164galUl_JPEG%2FCG6H7GSXEnJAnpvHpRbeiVhf.jpg
135,None,None,None,None,None,None,None,None,None
136,고향집막창,대구 남구 봉덕로13길 55-2,053-475-9255,"곱창,막창,양",None,None,4,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191122_127%2F1574403409545K3Brh_JPEG%2FbZLmEBb_tEEwj-EJfzV6wEEi.jpg
137,None,None,None,None,None,None,None,None,None
138,영선식당,대구 남구 중앙대로48길 16-4,053-473-3323,한식,None,None,14,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200315_251%2F1584278901679QdY1d_JPEG%2FZulCSSFsRWhdNQPadAvUA0Gy.jpg
139,None,None,None,None,None,None,None,None,None
140,원조안동갈비,대구 달서구 달구벌대로 1904,053-655-1566,한식,4.34,등급:한우1+갈비 정기휴일:2.4주일요일,63,47,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190530_51%2F1559176705100IS6Dv_JPEG%2FEzdealZYauGkeihF2Vkf0IJC.jpg
141,안동갈비,대구 수성구 신천동로 160-1,053-766-0208,"육류,고기요리",None,None,5,3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20130313_173%2Fkittenjung_1363179147456EnY6G_JPEG%2F1363179147187_20120518_191007.jpg
142,최영경 할매 빈대떡,대구 서구 달서로 74,053-571-1838,"전,빈대떡",4.36,1974년에 개업한 빈대떡 전문점(구 유정식당)입니다. 빈대떡과 동동주가 이 집의 유일한 메뉴인데요. 빈대떡 한 접시를 시키면 막 구운 빈대떡 5장을 돌돌 말린 보쌈김치와 함께 내와서 먹기 좋은 크기로 직접 잘라줍니다.,152,124,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191202_293%2F1575214959391TNp7y_JPEG%2FyQgopNlfNHDlTNM4T6TF9m8s.jpeg.jpg
143,None,None,None,None,None,None,None,None,None
144,None,None,None,None,None,None,None,None,None
145,영덕회수산,대구 서구 달서로34길 5,053-572-5223,일식당,None,None,7,3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMTlfNDcg%2FMDAxNjM3MzI2MjI1NjA5.t2JRS_J0OXg5TVsdXiv5wq_JGvlPic9nb7I7q5Rfqvcg.GGdELbcfsKqb-rY1oDBgjN5LBWnw3boh2bBOiDxo7OQg.JPEG.dki0712%2FIMG_2702.jpg
146,None,None,None,None,None,None,None,None,None
147,None,None,None,None,None,None,None,None,None
148,None,None,None,None,None,None,None,None,None
149,None,None,None,None,None,None,None,None,None
150,None,None,None,None,None,None,None,None,None
151,바다회천국,대구 수성구 파동로 86 파동중앙교회,053-767-8634,생선회,4.21,None,33,6,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA0MDJfMjMw%2FMDAxNTIyNjcwOTE3NTY3.q0zn1j1geGamSCuuRkyTvPRGCO6BzuEONOvohcnctZIg.ocQnjxBqiSdaY2TfeYe6VViZQGrE1rrZsK0pg4UdU70g.JPEG.qkrtjrrb2001%2F2018-03-31-18-47-33.jpg
152,천사밖에하늘,대구 서구 서대구로 362,None,한식,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16186877%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063682832%26md%3DC4GRFmnWlf%252FmiuFPzRSVWdCNC%252F8%253D
153,None,None,None,None,None,None,None,None,None
154,금강회,대구 중구 북성로7길 8,None,한식,None,None,3,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F38394046%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063690978%26md%3DwvRF%252FcCFmKY2zfaAhpkX2qCbgeY%253D
155,도미노피자 대구시지점,대구 수성구 달구벌대로 3076,053-794-3082,피자,4.39,"드라이빙 픽업 매장
미리 주문하고 차에서 받는 드라이빙 픽업 서비스
완벽한한끼, Life Food Domino's",527,28,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190805_211%2F1564973506757fTup4_JPEG%2FU6XIrbRh1-XfDdLB-iTFckTt.jpg
156,로띠번&공주알밤빵 현풍휴게소(마산방향)점,대구 달성군 현풍읍 성하길 48,053-614-2436,커피번,None,None,4,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1605079626%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063703546%26md%3DsfhtITXgDjeoXDvEEMBdi6yLaw4%253D
157,None,None,None,None,None,None,None,None,None
158,안동갈비용산점,대구 달서구 장산로 52-1,053-556-1116,"육류,고기요리",4.83,None,16,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MTFfNDUg%2FMDAxNTAyNDM2NzQzNzI4.vcv100ksoMbkaQLtIbL_Y7Szm4UEbenk6m75nByPunog.gGDeXQBz2ItGSYCLdt2PsHutXMINd4iG_y6dYv9Ah5Eg.JPEG.skfk5566%2F4d1370a8-b000-4631-a00b-0e86dc36202c.JPG.jpg
159,거창복어,대구 중구 서성로 25-7,053-253-6699,복어요리,4.51,None,108,19,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200402_142%2F1585808726437k61bg_JPEG%2Fp06wC0yBFl3lUL99kwS5k9Co.jpg
160,None,None,None,None,None,None,None,None,None
161,돈돼지국밥,대구 북구 칠성시장로7길 5,053-424-4357,국밥,4.36,None,54,4,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191101_239%2F1572536435315S0JuY_JPEG%2FiS9HB8kLcZoiB6TKB3kkjTzY.jpg
162,None,None,None,None,None,None,None,None,None
163,None,None,None,None,None,None,None,None,None
164,투썸플레이스 대구삼덕점,대구 중구 달구벌대로443길 50,053-256-5995,카페,4.4,디저트카페,417,23,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_182%2F14410820873776KzuQ_JPEG%2FSUBMIT_1436799781045_36529188.jpg
165,None,None,None,None,None,None,None,None,None
166,영광추어탕고디탕,대구 북구 구암로15길 12,053-324-1914,추어탕,4.33,None,55,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F32013223%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063748788%26md%3DMxsCnT3lp0CJPNMQgr9wWZ5H%252BQc%253D
167,None,None,None,None,None,None,None,None,None
168,None,None,None,None,None,None,None,None,None
169,더큰뼈청진동해장국 대구본점,대구 중구 동성로4길 40-7,053-425-6767,해장국,4.28,한옥을 리모델링한 가게입니다. 고즈넉한 분위기에서 해장국을 즐겨보세요.^^,227,57,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMTNfMTIy%2FMDAxNTEzMTYzOTk1Mjcz.XUGYFSFD0KE46byULsNEzxKxHqGec4OAlbmSWIqePFcg.osLq9Jtnm-M9LuOP0rkl7XP6Hj3UqkX2tmt7up_qfHcg.JPEG.mingdudang%2F7516844256_IMG_1451.jpg
170,충남보양식당,대구 중구 남산1동 700-2,053-254-6058,"사철,영양탕",None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F15982096%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063766420%26md%3DIiPaSZqx63r%252BVN01OxC3JUZ0mAA%253D
171,None,None,None,None,None,None,None,None,None
172,커피는 책이랑,대구 수성구 들안로46길 6 커피는 책이랑,053-744-2358,카페,4.69,"매일 마시고, 매일 읽는 삶을 꿈꿉니다.",45,54,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171031_283%2F1509447788757eWCda_JPEG%2FbLNz9LGbaMhfZ74_0ejqQDaq.JPG.jpg
173,None,None,None,None,None,None,None,None,None
174,임실N치즈피자 대구화원명곡점,대구 달성군 화원읍 비슬로 2639,0504-0999-2413,피자,4.6,None,93,6,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_160%2F1585972856233bceDS_JPEG%2FF_H7UJhqUn16J_mdzwSEGwS5.jpg
175,None,None,None,None,None,None,None,None,None
176,None,None,None,None,None,None,None,None,None
177,None,None,None,None,None,None,None,None,None
178,가장맛있는족발 장기점,대구 달서구 대명천로 280,0507-458-5840,"족발,보쌈",4.34,"영업 시간 : 오후 4시 ~ 새벽 1시

배달 지역 : 용산동, 죽전동, 감삼동, 성당동, 장기동, 본리동, 두류3동, 월성동, 본동, 내당4동, 중리동

안녕하십니까

항상 고객님에게 최고의 맛을 제공하기 위해 끊임없이 노력하고 있습니다.

끊임없는 노력과 다양한 요리연구를 통해 새롭고 차별화된 메뉴를 제공함으로써 브랜드의 가치를 극대화하고
 있으며 이를 통한 고객만족을 최우선으로 생각합니다.
앞으로도 고객님들의 변함 없는 관심과 사랑에 보답하기 위해 더 좋은 맛과 서비스를 제공하기 위해 노력하며
 고객님의 건강과 행복을 책임진다는 사명감을 갖고 더욱더 발전해 나아가도록 노력 하겠습니다.
또한 모든 메뉴에서 타업체와 동일한 맛이 아닌 차별화된 맛과 품질로 보답해 드리겠습니다.

가장맛있는족발 임직원 일동",215,22,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160811_109%2F1470853209302pElnG_PNG%2F176761435029110_0.png
179,None,None,None,None,None,None,None,None,None
180,None,None,None,None,None,None,None,None,None
181,새마을식당 동대구역점,대구 동구 동부로30길 24,053-756-7051,돼지고기구이,4.41,"백종원 대표의 손에서 개발된 특색 있는 돼지고기 메뉴! 마음 편한 곳, 새마을식당",371,109,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190111_225%2F1547195456103tOUq1_PNG%2F7txQF1bGxXnfmmzhXeu7WNgq.PNG.png
182,None,None,None,None,None,None,None,None,None
183,None,None,None,None,None,None,None,None,None
184,오떡날떡볶이,대구 북구 칠곡중앙대로69길 9-15,None,종합분식,4.38,None,33,23,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190109_129%2F1547015534226lEkcU_JPEG%2FD3s0ww6LDl_tTpjaNo632OCz.jpeg.jpg
185,None,None,None,None,None,None,None,None,None
186,None,None,None,None,None,None,None,None,None
187,None,None,None,None,None,None,None,None,None
188,None,None,None,None,None,None,None,None,None
189,윤대감부대찌개 용산점,대구 달서구 와룡로51길 107,0504-0544-5850,"찌개,전골",4.51,None,169,21,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200321_32%2F1584755987491Ktg9l_JPEG%2FsurxpO8GtgCxpAcJi7YChNps.jpeg.jpg
190,None,None,None,None,None,None,None,None,None
191,None,None,None,None,None,None,None,None,None
192,None,None,None,None,None,None,None,None,None
193,None,None,None,None,None,None,None,None,None
194,None,None,None,None,None,None,None,None,None
195,땅땅치킨 신평리시장점,대구 서구 통학로17길 31,053-567-4774,"치킨,닭강정",4.25,None,42,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220705_200%2F1656995766997xbIyK_PNG%2F220615_________________________________________________________.png
196,None,None,None,None,None,None,None,None,None
197,None,None,None,None,None,None,None,None,None
198,옛집,대구 중구 문우관길 39-1,053-746-0785,한식,4.34,None,139,29,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191208_59%2F1575764451334i3Qnh_JPEG%2FZqMg2sL3_AcPRes0jhCnEXIF.jpg
199,땅땅치킨 다사점,대구 달성군 다사읍 달구벌대로174길 12,053-588-9982,"치킨,닭강정",4.6,None,85,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200115_239%2F1579095770514I8IUI_JPEG%2F-y4ZoKrrPHh2NRKEQq-GUmO0.jpg
200,네네치킨 범어점,대구 수성구 범어로20길 13,050-4570-3401,"치킨,닭강정",4.42,"※ 네네치킨 범어점

※ 영업시간 : 오전 11시부터 밤 12시

※ 휴무일 : 연 중 무 휴

※ 배달지역 : 범어1,2,3,4동점,만촌1.2.3동
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

안녕하세요

저희 업체를 방문해주셔서 감사합니다.

저희는 고객님에게 최고의 음식과 서비스를 제공하기 위해 끊임없이 노력하고 있습니다.

끊임없는 노력을 통해 최고의 맛과 최상의 서비스를 통해 새롭고 차별화된 업체가 되도록

열심히 전진하고 있으며 이를 통하여 고객님들이 최고의 만족을 느끼실 수 있게 노력하겠습니다.

모든 고객님께 감사드리며, 다시한번 최고의 맛과 최상의 서비스로 보답하겠습니다.

감사합니다.

네네치킨 범어점 임직원 일동",131,25,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_198%2F1556075559910AfoRn_JPEG%2FgbwZgRkPwPJLYd-7kuUu8SJO.jpg
201,None,None,None,None,None,None,None,None,None
202,화림식당,대구 달성군 논공읍 논공로15길 22,053-615-8815,한식,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F38400401%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063904760%26md%3DIw5brCAgz1glOuB84z8UnvA76fM%253D
203,두꺼비포차,대구 남구 골안길 28,053-475-9116,포장마차,None,None,2,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_269%2F1587213702555SdSYv_JPEG%2FDXKIYwrzcJNvc29R-LoYdYZ2.jpg
204,유가찹쌀전통먹거리,대구 달성군 현풍읍 국가산단북로 485,0507-1314-0398,종합분식,4.26,None,187,4,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180730_240%2F1532913308599P2SDP_JPEG%2FSAnnRoVGGvqMUrlYOBjNRxZB.jpg
205,None,None,None,None,None,None,None,None,None
206,항아리김치찜닭 효목점,대구 동구 화랑로17길 38,050-4308-3052,찜닭,None,None,None,1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F37350035%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063925024%26md%3Dis9O7tjYaVaJff4%252Fxf6PztUmuK0%253D
207,None,None,None,None,None,None,None,None,None
208,None,None,None,None,None,None,None,None,None
209,청송식당,대구 달서구 상화로9길 91,053-641-5784,한식,4.38,None,20,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200505_184%2F15886426270433az5k_JPEG%2FO38KUSX1ng8mM4f7nKM_iBZ8.jpg
210,종가집불고기,대구 서구 평리로35길 32-6,053-563-7756,"육류,고기요리",None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16075343%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658063942484%26md%3DI9qokE724l8l7x8tUDaQLz1OjYQ%253D
211,None,None,None,None,None,None,None,None,None
212,None,None,None,None,None,None,None,None,None
213,수숫골다방,대구 서구 염색공단로5길 18,053-355-1625,다방,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200628_212%2F1593352834989uME6r_JPEG%2FZIaLkkTDYkV7gha4-FMJTNun.jpg
