,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
3279,정일품식육식당,부산 동구 진성로 18,051-442-0978,"육류,고기요리",4.41,"우리 정일품축산식육식당은 사장님께서 일주일에 한번정도 돼지와, 소를 직접 작업하고 수입산 고기도 직잡 작업해서 고객님들에게 제공해서 일반 유통업자들의 마진을 빼고 진솔한가격으로 고객님들에게 저렴한 가격에 제공해 드립니다.질이 좋은 고기를 많은 분들에게 드리고 싶은 정일품축산식육식당의 경영원칙입니다.질 좋은 고기를 많은분들에게 자주 드실수있도록 저렴하게 제공하자!",504,53,557,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170508_130%2F1494219250764xWYDw_JPEG%2F186456567268779_0.jpeg
3730,탐앤탐스 부산태종대점,부산 영도구 태종로 823,051-405-4602,카페,4.32,None,530,27,557,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMjBfMTI1%2FMDAxNTE5MTMxOTUzODYz.0_2WFKsLIf6CPxKLTqvIe4lB4g_0X5eqEzg7FBc0VgMg.JNLY1YM84xU4LzbGBmiR_n21RAj1sDoAF1Cl93rxZUsg.JPEG.janebecoming%2FIMG_9958.
1432,카페베네해운대청사포점,부산 해운대구 청사포로 137-1,051-704-7211,카페,4.34,부산최고의 바다뷰 입니다,515,41,556,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170310_79%2F1489120583183lIgOe_PNG%2F186254516721441_0.png
3401,홍콩반점0410 부산장림점,부산 사하구 장림번영로103번길 5 청룡타워,051-266-0410,중식당,4.41,None,521,33,554,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180403_288%2F1522751067539KtHpK_PNG%2FTimENC9Zp9xN1uSM1_Tr-2TR.png
2324,세꼬시도매수산,부산 기장군 기장읍 읍내로104번길 12,051-724-5800,수산물,4.37,None,541,12,553,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA1MTRfMTc4%2FMDAxNTg5NDY0MzM0MTIy.XDPpHRc4L-kvNmn2f5gsMmldZPN43vGN5tfFfDGBnvUg.0ZT46mhhRr3xvatArJblWh2Co8_pIBfRKPVqjXukaIgg.JPEG.kimbj1985%2FKakaoTalk_20200514_223457212_09.jpg
1587,카츠탄탄 명지점,부산 강서구 명지국제6로242번길 6 1층,051-205-8963,돈가스,4.55,"바른생각을 가진 사람들이 만드는 요리
신선한 재료와 성실한 조리로 요리를 대접합니다

프리미엄 돈까스 브랜드 카츠탄탄",399,148,547,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200723_288%2F159547558568744A6t_JPEG%2FE4SAmSrmiaI7FOeuAwZ-V0M4.jpg
4509,달맞이빵 당감점,부산 부산진구 동평로 85,0507-1476-0700,베이커리,4.55,"임광직 명인은 2007년 반여동에 공장을 차렸고, 2013년 송정동에 해운대 달맞이빵을 세웠습니다. 달맞이빵은 해운대구와 협업사업으로 개발한 빵입니다. 임 명인이 해운대 특산빵 공모전에 출품해 당선된 뒤 본격적으로 생산, 판매를 시작했고 이후 해운대 지역 동네 빵집 열 곳을 모아 협동 조합을 만들어 빵을 공동으로 판매하고 있습니다.
 저희 달맞이빵 당감점에서도 지역 빵집으로 동네 빵집의 최대한의 장점을 살려 맛있는 빵을 정성껏 고객님께 제공 하기 위하여 열심히 노력 하고 있습니다. 정직과 오롯한 품질로 대형 프랜차이즈 빵집에서 만드는 인공적인 빵이 아니라 참된 빵으로 고객님께 다가가 겠습니다. 꿈을 굽는 달맞이빵 당감점 직원 일동",531,16,547,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201001_2%2F1601532745435psTr6_JPEG%2FjBSy-tNU5nDrDIn5ViS3yR_s.jpg
3318,도쿄그집,부산 부산진구 전포대로209번길 17-7,0507-1419-0377,일식당,4.53,None,178,366,544,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160108_225%2F1452233838494U3nAY_JPEG%2F176058554737746_0.jpg
4924,시골한우시골돼지 본점,부산 해운대구 마린시티3로 23 벽산이오렌지프라자 121호,051-746-7784,시골한우시골돼지,4.15,리얼꽃고기 부산최초 시골한우시골돼지가 유일합니다.,128,416,544,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161212_234%2F1481540654362QI7rr_JPEG%2F177162603434254_0.jpeg
682,가마치통닭 부산시청점,부산 연제구 신촌로 14 1층,051-862-3344,"치킨,닭강정",4.47,"유황먹인 통닭 가마치통닭 입니다. 최선을 다해 모시겠습니다. *정기휴무일 * 1,3,5째 주 일요일",530,13,543,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210705_152%2F1625463546572bdg9T_JPEG%2FW5bUEYcJrcu4YP0juSADIbp9.jpg
3425,가미스시,부산 동구 자성공원로 23-11,051-636-6600,"초밥,롤",4.47,"범일동에 자리 잡은 가미스시입니다.
신선한 재료와 오랜 경력의 장인의 손길이 만들어낸 회전 초밥전문점 입니다.
손님 한분한분 만족 스러울 수 있도록 항상 노력하는 가미스시가 되도록 하겠습니다.",423,118,541,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171123_128%2F15114038051936Gs1S_JPEG%2FWCbQyt_RmQxcXKn0gSMUFCqN.JPG.jpg
3985,김가네김밥 부산시청점,부산 연제구 연제로 30 105동 B106호,051-867-7778,분식,4.4,None,518,21,539,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220114_54%2F1642140098863A5Yhg_JPEG%2F%25B1%25E8%25B0%25A1%25B3%25D7_%25B3%25D7%25C0%25CC%25B9%25F6_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25BD%25E6%25B3%25D7%25C0%25CF.jpg
1875,원조 깡통골목 비빔당면,부산 중구 중구로47번길 28,051-254-4240,국수,4.13,"부평동 시장 내에서 60년 이상 영업해 온 비빔 당면 전문점입니다. 대표 메뉴인 비빔 당면을 주문하면 고구마 전분으로 만든 당면을 삶아낸 뒤 채 썬 어묵과 단무지, 데친 부추, 양념장을 차례로 얹어서 내어주지요. 김밥과 우동, 국수, 유부 전골 등이 준비되어 있습니다.",279,256,535,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_3%2F1576815602672kEqQi_JPEG%2Fl0ajsyNxhAgtCEAKbAuOSx1F.jpg
1135,조선칼국수와통막걸리 서면밀레오레본점,부산 부산진구 동천로85번길 14,051-806-6679,"칼국수,만두",4.51,젊은층 노인층 구분없이 편안하게 드시고 갈 수 있습니다. 싼 맛에 많이 찾아옵니다.,376,157,533,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_97%2F1441041958573lYIpe_JPEG%2FSUBMIT_1374483919153_32874065.jpg
3088,대지숯불갈비,부산 동구 범일로89번길 11,051-644-5486,한식,4.47,None,300,231,531,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191015_218%2F1571123051595AywLS_JPEG%2FWpSOC1U75sNdpbn2Els8Py1s.jpg
1039,통큰집,부산 금정구 금정로60번길 7-3,051-512-2331,"육류,고기요리",0,"고급 육질의 돼지갈비에 좋은 한약 재료를 넣어 일정 시간 우려낸 육수에 3일간 정성스레 숙성시킨 후 통큰집만의 노하우가 집약된 매운 양념장으로 입맛을 마구 돋궈주는 맛있는 갈비찜이 있는 통큰집에서 제대로 매운 갈비찜, 제대로 맛있는 삼겹살을 만나보세요.",269,251,520,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210817_73%2F1629182089079rR45P_JPEG%2FzHXvmCudejyxO5tIrAheGVkg.jpeg.jpg
2547,호호불닭발 수영본점,부산 수영구 감포로 83,051-758-5580,닭발,4.42,수영에서 1996년부터 영업한 호호불닭발 본점입니다,304,213,517,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210411_44%2F1618110038499DubKD_JPEG%2FtytdRfcRSLISKreAJnGxAqgk.jpg
2297,함경면옥 롯데백화점광복점,부산 중구 중앙대로 2 10층 식당가,051-678-3911,냉면,4.26,"함경면옥 인생맛집 롯데백화점광복점은 SINCE 1993 30년 전통 함흥냉면집입니다. 고구마전분으로 바로 면을 내리고 깊고 시원한 육수의 함흥냉면 장인의 솜씨를 드실 수 있습니다. 함흥냉면을 주문하시면 전복죽을 함께 드실 수있어요. 깊고 진한 전통 갈비탕과 해물칼국수, 항아리수제비등 다양한 식사와 명품 왕소갈비강정과 양지수육등의 요리도 드실 수 있습니다. 롯데백화점 광복점 10층 식당가 인기메뉴식당으로 유명합니다.",491,25,516,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210516_18%2F1621164089855NykDp_JPEG%2Fkt7RhEjqv_YKoKr4JNODpf-W.jpg
3530,교촌치킨 대연2호점,부산 남구 용소로13번길 26,051-621-4800,"치킨,닭강정",4.39,"Real Flavor, True Story
우리의 정직한 이야기가 담긴, 정직한 맛을 소비자에게 전달하겠다는 이 슬로건은 교촌치킨이 지키고 이끌어나가야 할 약속입니다.",479,34,513,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_82%2F1657857803415JjzG3_JPEG%2FBI_LOGO_KYOCHON1991.jpg
4026,양정서울칼국수,부산 부산진구 동평로 418 양정상가아파트,051-868-6601,"칼국수,만두",4.4,저렴한 가격으로 즐길 수 있는 칼국수 전문점입니다. 양정시장 입구에 있는데요. 오랜 시간이 느껴지는 정겨운 분위기이지요. 담백한 맛의 진한 칼국수와 통통한 칼국수 면발에 양념장을 올려 비벼먹는 비빔칼국수가 대표메뉴입니다.,241,264,505,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200720_72%2F15952306676456F3fa_JPEG%2FjUHPFGLjlJyo8_JjpMDoK2Pk.jpg
3784,생생도매횟집,부산 부산진구 가야공원로14번길 85 1층,0507-1414-9317,생선회,4.56,"저희 생생 도매 횟집은 활어를 배송시켜 받지않고, 사장님이 매일 직접 활어차로 싱싱한 고기만을 공수해오고 있습니다.
내 가족이 먹는다는 생각으로 직접 현장에서 눈으로 보고 통실하고 싱싱한 활어만을 공수해옵니다.
얇게 썰지않고 두툼하게 가격대비 확실하고 푸짐하게 제공해드립니다 !!",278,222,500,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_226%2F1658117257583L3aqh_JPEG%2FP20220714_192706846_1D13FC2A-B162-4FFD-ADF5-1D1425EF5FD6.jpg
4969,초량이바구 양지국밥,부산 동구 초량로 117,051-467-0847,국밥,4.26,None,411,88,499,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_135%2F1654852177301SFzE4_JPEG%2F1535618177666.jpg
4227,거북이동네 부산장전점,부산 금정구 장전로 22,0507-1362-0108,돼지고기구이,4.6,None,384,110,494,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200806_71%2F15966902301565GCTS_JPEG%2Fqpmx8NW4dbc4WO4goKBligZT.jpg
3041,나정순할매쭈꾸미,부산 연제구 월드컵대로 145 태연빌딩,051-865-3888,주꾸미요리,4.51,쭈꾸미 3대천왕 맛집 연산동 맛집으로 유명한 곳 연산동 17번 출구,359,135,494,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160303_44%2F1457000165704tPxz3_JPEG%2F176253594624174_0.jpeg
2791,델리케이트 마카롱,부산 부산진구 전포대로199번길 30 1층 델리케이트 마카롱,0507-1331-2167,"카페,디저트",4.77,"부산 서면 전포동에서
2014년부터 매일 직접 만들고 판매하고 있는 마카롱 전문점 입니다.
델리케이트만의 쫀득쫀득한 꼬끄의 식감과 버터크림의 풍미를 함께 느껴보세요 : )",248,236,484,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_91%2F1639457928596QDRAc_JPEG%2FKakaoTalk_20210126_031435126.jpg
1922,아 그집,부산 서구 충무대로 43,0504-0544-6708,종합분식,4.3,None,442,42,484,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200619_261%2F1592540291884Tald9_JPEG%2FVGkiZbWGrUgBdlmpJ1zYnJtv.jpeg.jpg
2470,엔제리너스 부산온천천점,부산 동래구 온천천로 361,051-523-1125,카페,4.43,None,449,34,483,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171121_120%2F1511197648135WMiwh_JPEG%2FrTyGHE-55n-8b3JU1bPBrKKq.jpg
4719,웁스차이나,부산 북구 시랑로 48,0507-1414-8817,중식당,4.64,"KBS MBC SBS 지상방송3사 출연 맛집. 해물누룽지탕, 탕수육, 가지만두, 양장피가 대표메뉴입니다.",182,300,482,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20220605_267%2F1654379525571j2r1i_JPEG%2Fd1f6e295-e44f-11ec-ba01-505dac8c3607_03.jpg
3598,맘스터치 동주대점,부산 사하구 낙동대로 154,0507-1347-2757,"치킨,닭강정",0,"단체주문환영합니다 재료아끼지않고 정성을담아 만들어드려요 전화문의주세요

기본배달료
8000-11900원 3000원
12000원 이상 2000원

미리포장주문도 가능하세요 15분전에전화주세요",476,6,482,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171202_186%2F1512181587759BzJDV_JPEG%2Fv8NzIXKNLm7vysd-Lx8KqIQw.jpg
1823,가마치통닭 해운대본점,"부산 해운대구 세실로 95 1층 일부호(좌동, 아소비)",051-704-0823,"치킨,닭강정",4.36,매장 내 주문부터 포장주문까지 편하게!,466,14,480,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210705_13%2F16254623007460knJa_JPEG%2FP-9tJFwbpI8KmdSYKsS7j_BD.jpg
2640,진가원 전주 콩나물국밥 묵사발,부산 동래구 사직북로13번길 36-2 1층,0507-1405-0773,국밥,4.34,"여름(시원한묵사발)..겨울(매생이굴국밥)..
사계절(황태콩나물) 사이드매뉴(석소불고기)불맛확실합니다
메뉴가 다양합니다^^",268,212,480,든든한,None
3396,길목식당 뽈찜아구찜,부산 남구 석포로83번길 10,051-624-1856,"해물,생선요리",4.48,"대연동에서 40년 된 대구뽈찜 아구찜 전문점입니다. 일반적인 콩나물등의 부재료가 들어가지 않고, 오로지 대구뽈로만 만든 것이 특징입니다. 매콤한 뽈찜과 따뜻한 묵채, 밥 알 동동 시원한 동동주와 함께하시면 별미입니다. 사리추가 필수!!",349,128,477,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180819_234%2F1534658731190a3hd0_JPEG%2F8lXIJpYmTsSToEUFt4cLsstl.jpeg.jpg
2605,소상훈과자점,부산 해운대구 선수촌로 124,051-526-0436,베이커리,4.53,None,472,4,476,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTExMTlfMjc5%2FMDAxNTc0MTM4NzQyNTEy.Yf1oIlReiUpUys7BCGfdVbTAvZXm6Ik281d7VfjwbBgg.HUNsCcsrFq6Nn52siPIYAWJ92t8ZQC-R8u7i-EK2dT4g.JPEG.shnamie10%2F1574138742253.jpg
2936,나뚜루 롯데프리미엄아울렛 동부산점,부산 기장군 기장읍 기장해안로 147 롯데몰동부산점 3F,051-901-2852,아이스크림,4.45,None,471,5,476,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_70%2F1648693734494AXpgO_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5%25C6%25C4%25C0%25CF.jpg
4187,용암할매횟집,부산 기장군 기장읍 기장해안로 615,051-721-2483,생선회,4.34,"40년이 넘게 멸치로 만든 요리를 선보이고 있는 곳으로, 멸치가 제철인 4~5월이 되면 더욱 붐빕니다. 새콤달콤한 양념의 멸치회가 유명하지요. 된장에 우거지를 넣고 끊인 멸치찌개와 노릇하게 구워내는 멸치구이도 인기 있습니다. 밥도둑 갈치찌개도 별미입니다.",368,106,474,든든한,None
482,맛나기사식당,부산 서구 대영로74번길 58,051-244-2518,기사식당,4.33,"30년 전통의 택시 기사님들의 사랑을 받아온 오뎅 샤브샤브 나만의 대구탕을 맛있게 먹을수 있는 
맛나기사기당 입니다.",365,107,472,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_270%2F144099880490266xEI_JPEG%2F146059503072726_2.jpeg
4833,이비가짬뽕 구서점,부산 금정구 금샘로 373 홍익빌딩,051-513-6288,중식당,4.42,"안녕하십니까.
구서동맛집!짬뽕맛집!탕수육맛집!

당일 통영에서 공수해오는 신선한 생굴과 반여농산도미도매시장에서 직접 구매해오는 질좋은 야채로 '가족이 먹는 음식이다!무조건 좋은재료, 맛있게 정성스럽게 만들자!'라는 슬로건으로 매일 한땀한땀 최선을 다하는 프리미엄 짬뽕&탕수육 맛집입니다!

이비가짬뽕구서점은 오늘도 정성스럽게 손님을 맞이하겠습니다!좋은하루되십시요^^",402,69,471,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_251%2F1441092903660mEdo9_JPEG%2F166472477759470_0.jpeg
1915,모란국수,부산 부산진구 성지로8번길 11,051-806-0623,국수,4.41,None,411,58,469,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150412_87%2Fsurfergold_1428799205652ArlAH_JPEG%2FIMG_2206.jpg
1930,레망파티쓰리,부산 동래구 온천천로471번가길 38,0507-1360-3723,"카페,디저트",4.82,"레망파티쓰리는 프랑스 국립제과 학교 (ENSP) 출신의 파티시에가 운영하는 프랑스 디저트 전문점으로 기본에 충실하며, 항상 좋은 재료만을 사용하여 변하지 않는 최상의 맛과 균형잡힌 디저트를 선보이고 있습니다.

레망(les mains)은 프랑스어로 여러 명의 (복수 형태)손 이라는 의미로, 여러 사람의 따뜻한 정성이 모여 만들어진 공간을 뜻합니다.",371,95,466,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210115_300%2F1610718076911CWXPP_JPEG%2F9jkC1239cAmAiOsZB65sJRvL.jpeg.jpg
3791,한돈숙성왕소금구이 범일본점,부산 동구 범일로102번길 9,051-633-9285,돼지고기구이,4.42,None,306,160,466,든든한,None
3846,그랜드 조선 부산 팔레드신,부산 해운대구 해운대해변로 292 5층,051-922-5100,중식당,4.83,"북경오리, 소흥주 칠리 새우, 훈연향 메로 등 팔레드신 시그니처 메뉴와 함께 불도장, 탕수육 등 홍연의 대표 메뉴까지 맛 볼 수 있는 최고의 모던 차이니즈 레스토랑입니다.

*북경오리등 일부 메뉴는 예약일 이틀 전 주문시 이용 가능합니다. (단, 한정수량으로 조기마감 될 수 있습니다.)",148,317,465,든든한,None
1475,스시길,부산 연제구 중앙대로1043번길 56,0507-1370-2005,"초밥,롤",4.46,스시 & 사시미 전문점 스시 길 입니다. 포장 & 예약 가능합니다.,323,134,457,든든한,None
4091,일등가 정관점,부산 기장군 정관읍 정관7로 33,051-728-7799,오리요리,4.43,"[이제 정관에서도 부산 대표 맛집 일등가 오리불고기를 만날 수 있습니다!]

일등가는 부산 기장 동암마을 더이스트인부산에 본점을 두고 있으며, 이번엔 정관점을 오픈하였습니다

세상에 없던 불고기 '일등가'는
건강을 생각하며 만든 우리자연을 담은 오리불고기입니다.
최고급 국내산 재료로 만들어진 담백하고 건강한맛을 느낄 수 있습니다.

일등가 정관점은 전체 좌석 규모가 106석 정도되며 
주차는 일등가 정관점 매장 옆 CGV 주차장을 이용하시면 됩니다(2시간무료)
깔끔하고 고급스러운 인테리어를 자랑하는 일등가 정관점에서
좋은사람들과 맛있는 한끼를 즐겨보세요!",388,69,457,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200806_58%2F15966829445951OyOb_JPEG%2FCJaPU_m43FrjPEj5zr-WhlGV.jpg
2815,돈스마레,부산 부산진구 중앙대로969번길 30-5 청연빌딩 1층 돈스마레,051-852-3356,양식,4.56,"스프와 샐러드가 맛있는 곳
제주산 100% 흑돼지 생등심으로 매일 직접 만든 수제 돈까스
신선한 재료와 오랜 경험과 노하우를 가지고 최고의 맛을 낸 파스타
정성과 최고의 맛을 위해 노력하겠습니다.",303,152,455,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170208_294%2F1486559215680M3l1F_JPEG%2F186158623673160_0.jpeg
786,바른손충무김밥 매트로자이점,부산 남구 분포로 115 힐탑탑플레이스 상가 A동 104호,051-626-5002,김밥,4.41,"넓은 지하 주차장 완비, 빠르고 신속한 포장, 예약주문 가능(단, 시락국 포장은 하루 전에 예약해주세요)",429,24,453,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200426_5%2F1587885352655omJXo_JPEG%2F7y8mIaVyxxTmO6pE2zdefmB9.JPG.jpg
3621,들녘,부산 부산진구 서면로 23,051-808-2462,소고기구이,4.45,저렴한 가격의 참숯화로구이 소갈비살 전문점입니다. 실내석과 실외석으로 되어 있으며 메뉴는 소갈비살(1인분 140g) 하나이며 주문시 참숯과 철판위에 갈비살을 올려 구워 먹는 방식입니다.,264,187,451,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140424_106%2Fhelloimjs_1398334088235fQr9g_JPEG%2FIMG_3447.jpg
4582,셰프뮤지엄718 루이키친,부산 기장군 기장읍 동부산관광9로 15 센트럴원 4층,051-724-7186,중식당,4.58,동부산 오시리아 관광단지 내 새롭게 오픈한 '셰프뮤지엄 718'의 중식 레스토랑입니다. 40년 중식 명장 여경래 셰프의 깊은 내공이 담긴 요리가 있는 곳입니다. 한국인 최초로 '국제 중식 요리대회'에서 우승 트로피를 들어 올린 정덕수 셰프가 헤드 셰프로 그 맛을 더하며 셰프뮤지엄718의 총괄 매니저인 주태성 매니저가 서비스를 이끕니다.,350,96,446,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200314_228%2F1584145167327Mc2fY_PNG%2FTtVH39u4I8ywY6tJ9cpdcQ9w.png
2490,이삭토스트 부산장림점,부산 사하구 장림번영로 103-1,051-262-6061,토스트,4.54,이삭토스트 부산장림점,432,12,444,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191208_275%2F1575803353868ygRQX_JPEG%2FWABxtqXYKfG99d3lHh8EKU_Q.jpg
1020,경주박가국밥 서면점,부산 부산진구 서면로68번길 21,051-806-2706,국밥,4.32,"KBS 무한지대큐에 소개된 돼지국밥 전문점입니다. 서면 부전시장 내 돼지국밥 골목에 위치하고 있는데요. 정겨운 분위기와 시장 특유의 왁자지껄한 활기가 특징입니다. 피순대도 일반 순대와는 달리 선지가 들어가 씹히는 맛이 유명하여, 소주 한잔과 함께 즐기는 손님들이 많지요.",327,117,444,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MDFfMTYy%2FMDAxNDkzNjI1NzA0NTEz.SfEWtzkaZCqNK07t7e-yfHqq75PQJSVOXiV_9Uk5tbwg.gqv3fCfIg0BQM4GseanM0419n8f5qCATu8Pc-2mC1Hgg.JPEG.iori8511%2F20161023_015804.jpg
4955,거북이동네 사직직영점,부산 동래구 석사로 14 1층 거북이동네,051-506-2220,돼지고기구이,4.36,None,390,53,443,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220516_194%2F1652682894424lvcBe_JPEG%2F20220516_153218.jpg
4937,크라상점 부산대점,부산 금정구 금정로60번길 28 1층,0507-1391-7019,베이커리,4.61,None,407,32,439,디저트 맛집,None
872,고집센그집갈비탕 부산양정점,부산 부산진구 동평로406번길 39,051-902-9280,갈비탕,4.27,"귀한 날 귀한 손님께 대접하였던 추억의 음식
정성스런 마음으로 끓여낸 진한 국물의 옛날식 갈비탕

 저희 고집센 그집 갈비탕은
 귀한 손님을 대접하는 마음으로
 
**매일 아침 정성을 다해 갈비탕을 직접 끓이고 있습니다.**

앞으로도 30년 전통의 옛 방식을 지켜온 한결 같은 마음으로

맛과 정성
좋은 재료
넉넉한인심
건강한음식 에 대한

자부심과 고집을 굳게 지키겠습니다.

감사합니다.",407,27,434,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170726_258%2F15010591789328eAKd_JPEG%2F186676578278264_0.jpeg
21,보리문디,부산 해운대구 중동1로19번길 34,051-731-3467,일식당,4.56,None,216,217,433,든든한,None
4077,자유관,부산 동구 중앙대로 324 성운빌딩 1층,051-463-3339,중식당,4.04,"안녕하세요.
저희 자유관은 지난 20여년간 부산 초량동에서 늘 한결 같은 마음과 차별화된 서비스로 부산 시민분들께 많은 사랑을 받아왔습니다. 다른 곳에서는 즐기기 힘든 싱싱하고 진귀하 재료들의 요리들과, 4분의 셰프들이 항상 고객님들의 만족을 위해 노력하고 있습니다. 부산의 대표적인 정통 중식당인 자유관. 그 이름과 명성에 걸맞게 늘 최선을 다하겠습니다. 감사합니다.",388,44,432,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200903_164%2F1599113289211P5BrG_JPEG%2FTtnW-koC0a0o7LlrQLZghW7a.jpeg.jpg
