,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
6281,11시들쌈밥 신탄진본점,대전 대덕구 대청로 9,0507-1318-6069,"육류,고기요리",4.32,"탄불이가 11시 들쌈밥으로 다시 태어났어요.
남녀노소 나이불문하고 누구나 만족할 수 있는 맛을 자랑하는 11시 들쌈밥 연탄불고기.
특허받은 연탄구이기계로 불만 가득, 숙성된 특제 고추장 소스로 감칠맛 좋고 깊은 매운맛을 자랑하는고추장불고기가 대표메뉴입니다.
또한 불맛2배로 가득한 불낙지불고기도 완전 강추!!",787,481,1268,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190425_289%2F1556165928308bcphO_JPEG%2FYUAXh9PFmy3yijnvmlHJSSZH.JPG.jpg
21213,메가커피 수진역점,경기 성남시 중원구 광명로 124,031-721-4733,카페,4.43,메가커피수진역점은 합리적인 가격에 질좋은 서비스를 제공하기위해 노력하고있습니다.,1254,5,1259,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190425_289%2F1556165928308bcphO_JPEG%2FYUAXh9PFmy3yijnvmlHJSSZH.JPG.jpg
14511,역전우동0410 대전역점,대전 동구 대전로 812,042-221-8708,"우동,소바",4.41,"역전우동0410은 가쓰오부시의 감칠맛으로 대표되는 일본식 우동 국물 맛 속에서도 한국식 가락국수 특유의 개운한 맛을 느낄 수 있는 지점, 우리의 보편적 입맛을 사로잡을 한국식 우동 맛을 찾아내려 끊임없이 연구하였습니다.

차분하고 단정하게 면의 씹는 맛을 살리면서도, 한편으로는 입에 착 감기는 감칠맛으로 긴 여운을 남기는 깊은 맛의 우동.. 오늘날 우리 입맛에 맞는 독자적 메뉴를 개발하는 것에 큰 가치를 두고 있으며, 한국식 우동의 역사를 새로 써 내려가고 있습니다.

편안한 공간에서 부담없이, 맛있는 우동과 함께 옛날 기차역 앞에서의 추억을 찾아 보세요!",1201,58,1259,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201215_174%2F1607999399351rFHnq_JPEG%2FlcUYFE2NfNsqZQFyPGuMoXA_.jpg
1472,설짬뽕,대전 서구 도안대로 37 한솔상가1층 설짬뽕,042-542-7545,중식당,4.42,30년동안 짬뽕만 연구했습니다,1030,221,1251,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200731_195%2F159619635457231E82_JPEG%2FvQv4bomW5AyWeGlozonwpGOK.jpg
5872,자작나무 커피,대전 유성구 갑동로25번길 136 1층,0507-1435-0243,카페,4.4,"애완견동반금지.외부음식반입금지.야외테이블금연
도심에서 너무 멀지 않은곳
커피를 즐길수 있는장소
대전 갑동에 위치한 자작나무가 있는 커피숍 !",879,372,1251,"데이트, 커피 맛집, 분위기 있는, 파릇파릇한, 기분전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200930_242%2F1601434078754KhT2a_JPEG%2FXe3VTwrjMFZWFFO8tKcYcja0.jpg
10116,오시오칼국수,대전 유성구 노은로410번길 8,0507-1309-1025,"칼국수,만두",4.27,"들깨칼국수, 검정콩 들깨수제비, 얼큰이 칼국수

오시오칼국수는 들깨를 듬뿍넣어 항산화성분과 미백성분을 다량 함유하고 있으며, 오메가3가 풍부하여 두뇌발달과 치매예방에 도움이됩니다. 또한 국내 최상품 주바멸치와 황태를 사용하여 숙취해소 피로회복에 탁월하고, 각종야채, 사골등을 장시간우려 만든 육수로 맛좋고 건강한 칼국수, 수제비를 제공하고있습니다. 특히 수제비는 검정콩 검정깨 흑미를 넣어 반죽하여 건강에 좋습니다.",825,417,1242,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_67%2F1441028810910sxkNM_JPEG%2F20030912_0.jpg
4912,찌글이짜글이본점,대전 대덕구 대덕대로1454번길 13,042-932-9421,한식,4.36,"돼지의 특수부위를 넣어 끓인 울대 찌개가 인기인 한식당 찌글이 짜글이의 대전 본점입니다. 전국 곳곳에 분점이 있지요. 사골과 소뼈를 오랜시간 우려낸 육수에 돼지 목갈비, 항정살, 대파, 양파, 고추장 양념을 넣어 끓인 울대 찌개가 대표적인 메뉴인데요. 다 먹은 후 라면, 떡, 밥 등을 넣어 비벼먹는 맛도 별미입니다.",1038,198,1236,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDhfMjI2%2FMDAxNjMxMDgzNzE5MTU1.-acJNjCeM9ExXfOLjvYlZNUjLMfMzJDkiL2NDWCLKugg.0_rPKE44k_XI6y5AUp_6WN4FpkHxz2aKSHHS0Ss5uMgg.JPEG.ksy737%2FIMG_3089.jpg
5102,숯골원냉면 국립현충원점,대전 유성구 현충원로 173,042-822-9285,냉면,4.24,"1.4 후퇴 때 평양에서 월남하여 4대에 걸쳐 일궈 놓은 평양냉면 전문점 숯골원냉면의 분점이다. 강원도 평창군 내 농가들과 계약 재배한 메밀을 사용하며, 국수를 누를 때 10% 정도 전분을 섞는다. 순 메밀을 눌러 달라고 하면 순 메밀국수도 말아준다. 면발이 깔깔하면서도 메밀 향을 잘 살리고 있다. 육수는 소고기를 쓰지 않고 닭고기 육수에 알맞게 익힌 동치미 국물을 가미해서 밍밍한 편이다. 고명으로 닭고기가 얹어진다.",977,257,1234,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMjRfNjgg%2FMDAxNjExNDg4NTY2MTAy.PfzIaBVG7tp5KfcbZYBg8I9WLkvgEYtJjKMjKE9-Z_Qg.glwNvrij4oSGKdPgrGXuW5Z-5PPlcvxZTejCZzc07r8g.JPEG.ddsdamour%2F%25B4%25EB%25C0%25FC_%25B3%25C3%25B8%25E9_%25B8%25C0%25C1%25FD_%252814%2529.jpg
6995,둥지톳밥,대전 유성구 현충원로347번길 37-10,0507-1311-8852,"백반,가정식",0,"둥지톳밥은 
대단한 맛집이 아닌, 평범한 백반집입니다. 
기대하신만큼 실망도 클 수 있습니다.
가볍게 한끼 하신다는 마음으로 방문해주세요. :)
늘 정성을 다하겠습니다. 감사합니다.",1056,167,1223,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190319_40%2F1552983694036vdyL2_JPEG%2FIsg5j7SSXZux8syUs6rsIZXC.jpg
9914,도레미아구찜,대전 유성구 문화원로14번길 36,042-825-8828,"아귀찜,해물찜",4.46,언제나 고객만족을 위해 친철한 서비스와 푸짐한 식사를 제공하도록 최선을 다하겠습니다.,925,297,1222,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_270%2F1548945321807CkObD_JPEG%2F88rRali49h9ZtH0nUUR7NLqA.jpg
12183,역전우동0410 대전탄방역점,대전 서구 문정로 68 1층,042-485-0305,"우동,소바",4.41,"역전우동0410은 가쓰오부시의 감칠맛으로 대표되는 일본식 우동 국물 맛 속에서도 한국식 가락국수 특유의 개운한 맛을 느낄 수 있는 지점, 우리의 보편적 입맛을 사로잡을 한국식 우동 맛을 찾아내려 끊임없이 연구하였습니다.

차분하고 단정하게 면의 씹는 맛을 살리면서도, 한편으로는 입에 착 감기는 감칠맛으로 긴 여운을 남기는 깊은 맛의 우동.. 오늘날 우리 입맛에 맞는 독자적 메뉴를 개발하는 것에 큰 가치를 두고 있으며, 한국식 우동의 역사를 새로 써 내려가고 있습니다.

편안한 공간에서 부담없이, 맛있는 우동과 함께 옛날 기차역 앞에서의 추억을 찾아 보세요!",1163,59,1222,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201215_174%2F1607999399351rFHnq_JPEG%2FlcUYFE2NfNsqZQFyPGuMoXA_.jpg
22238,던킨 대전타임월드점,대전 서구 둔산로31번길 10-23,042-488-8943,도넛,4.53,던킨 대전타임월드점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,1189,29,1218,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_284%2F1441042814688qQUIP_JPEG%2F166176613123982_0.jpg
2130,바르미샤브샤브n칼국수 유성점,대전 유성구 대학로 39-10 2층 201호,0507-1356-5567,샤브샤브,4.5,None,1067,150,1217,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMTZfMTcg%2FMDAxNjM3MDI1OTE0MDc2.xpTvCp93XWxx45r-xOBN9JmamFYWlrVhjEYr7apnoAcg.orePOBHpDndaOU3XDq72J37hFXumhoWARYviPCpbdFEg.JPEG.2011kim1%2F20211112_201317.jpg
16180,복수한우날고기,대전 중구 태평로 120 복수한우 날고기,0507-1466-1556,한식,4.35,"가성비 끝판왕 5,000원 국밥!
생생정보통, 생방송 투데이 TV출연 맛집!
태평동 원조 국밥집 복수한우날고기 입니다.
정육식당 으로 소고기 구매 가능하시며 매장 내 식사도 가능합니다!
늘 정성으로 보답하겠습니다 감사합니다.
--24시간 정상 영업 중 입니다--",1149,61,1210,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_54%2F1642581257454LlnK9_JPEG%2FKakaoTalk_20220119_154424952_13.jpg
21835,시그니처랩 갤러리아백화점 타임월드,대전 서구 대덕대로 211 타임월드 11층 고메이월드 시그니처 랩,0507-1326-6086,이탈리아음식,4.63,정호균 셰프의 시그니처랩은 편하게 즐길수 있는 가격에 전문 양식 셰프의 요리를 맛볼 수 있는 신개념 플레이스입니다. 서래 마을의 터줏대감 르지우부터 시작한 정호균 셰프의 레스토랑은 이제 'SIGNATURE LAB'으로 전국 주요 도시에서 만나실 수 있습니다. 전문교육과정을 수료한 양식 셰프가 선보이는 멋진 요리를 시그니처랩에서 만나보세요!,827,382,1209,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210812_192%2F1628749238877oXGtK_PNG%2F5DvkKu966IqIrMnwd-upZ2zw.png
6942,무라텐,대전 유성구 반석동로40번길 90 1층 무라텐,0507-1328-6564,일식당,4.32,None,689,520,1209,"든든한, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220311_208%2F16469779165362msbu_JPEG%2FScreenshot_20220311-144931_Instagram.jpg
12632,일당 둔산2호점,대전 서구 둔산중로46번길 22 형성빌딩 1층,042-472-9616,한식,4.3,"안녕하세요 일당감자탕(둔산 시청) 입니다.

맛과 편안한 분위기로 고객님을 모시겠습니다.

고객 만족에 최선을 다하는 일당 감자탕이 되겠습니다.

포장 / 예약 문의 전화 주세요. ( 042-472-9616 )

주차장은 같은 빌딩 (형성빌딩 3층, 4층) 에 있습니다. (주차권 발급)

감사합니다.",1055,148,1203,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170821_276%2F1503323772182jtar6_JPEG%2F_kPd9ouyk3Zjsj98G6sDKc7d.jpg
8300,루티나,대전 유성구 온천북로 19 1층,042-384-6282,"카페,디저트",0,우리의 커피가 당신의 일상이 될 수 있기를 바라며.,1001,201,1202,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200128_25%2F1580209313316iUllc_JPEG%2FdbiomqjSFR5cAFIb7PDztZYR.jpg
6771,어식백세 대전시청점,대전 서구 둔산로123번길 15 웅진빌딩 1층,0507-1445-3008,"해물,생선요리",4.4,화덕으로 구운 생선구이와 매콤명태조림전문점,796,405,1201,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190724_54%2F1563943848898G6F31_JPEG%2F13-RG-kUyl5EoySiAp0a-m30.jpg
17441,탐앤탐스커피대전송촌점,대전 대덕구 계족산로81번길 116,042-637-8500,카페,4.45,"1층 주차장, 2, 3층 매장, 흡연실도 갖추어 있습니다.",1150,50,1200,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170512_128%2F1494577800210nlRMl_JPEG%2F1.jpg
10750,유씨네부엌,대전 중구 보문산공원로497번길 109,042-224-2001,샤브샤브,4.31,"보문산의 입이 즐거워 집니다. 
보문산 산책이 가벼워 집니다. 
가족, 연인들과 함께하실 수 있는 유씨네부엌에서 따뜻한 에너지를 느껴보세요~^^",952,248,1200,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160227_268%2F1456539613987YVx2U_JPEG%2F176177515032304_0.jpeg
4605,태화장,대전 동구 중앙로203번길 78,042-256-2407,중식당,4.22,"1954년에 오픈하여 50여년 이상의 전통을 자랑하는 중식당입니다. 춘장 그대로의 맛을 살린 옛날식 자장면과 닭고기를 우려낸 육수에 해물을 넣고 끓인 삼선짬뽕, 달콤한 특제소스에 찍어먹는 탕수육, 각종 해물과 야채를 넣고 볶은 삼선볶음밥이 이 곳의 대표적인 메뉴이지요. 부추, 야채, 고기 등을 넣어 수제로 직접 만든 바삭한 군만두도 별미입니다.",872,327,1199,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150825_105%2F14404798210880OSn2_JPEG%2F166775544677912_3.jpg
9276,복수한우날고기 대정점,대전 유성구 대정남로 26,042-542-3389,한식,4.32,"복수한우날고기 정육식당 입니다.
질 높은 한우 소고기와 가성비 좋은 한우 우거지국밥
단체석 마련되어있으니, 언제든지 편하게 방문하셔서
든든한 한끼 드시고 가세요.^^",1106,87,1193,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220216_54%2F16449847020187LKzO_JPEG%2FKakaoTalk_20220128_173823095_20.jpg
16765,토담한식뷔페 가양본점,대전 동구 동대전로 340,042-622-4451,한식뷔페,4.22,"토담 한식 뷔페식당/토담배달업체,대전배달업체,원조동해해물찜,이동국상황족발
대표 010-5507-4761 042-622-4451
최고의 맛과 품질!! 그리고 안전한 먹거리를 위해 청정 지역에서 식탁까지 모든 과정을 클린시스템으로 관리하여 맛과 영양이 특별하오니 많은 관심과 성원 바랍니다...^^
#ATLANTIS 협력사에서
.진행하는 행사에
.카톡(ID : tinnyclub)예약 후
.이용하시거나 인증샷을 올리시면
.#HEALING_CAMP & #PARTY 도
.함께 하실 수 있습니다~♡
.PS.
.게시물 알림 설정하시면
.선착순 이벤트 혜택이~♡
.#ATLANTIS 협력사
.24시간 카톡(ID : tinnyclub)(010.6403.5526/622.4451) 예약
.VIP등록으로 톡별한 혜택을 만나 보세요~^^
(ATLANTIS J.PD DREAM)
.",1079,110,1189,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_268%2F16299711378414Jbsq_JPEG%2FKSXBdtTfF04BnDUqDQkhrEdP.jpg
16402,서원골유황오리,대전 유성구 엑스포로269번길 8,042-862-4251,오리요리,4.41,"고혈압, 당뇨병등 성인병 예방과 피부미용에 탁월합니다.


- 메뉴 안내- 
회전구이, 생구이, 생불고기, 한방전골, 한방백숙, 참나무훈제, 진흙구이, 뚝배기탕",876,305,1181,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_53%2F1654852545331XBVSQ_JPEG%2F%25BC%25AD%25BF%25F8%25B0%25F1_%25C0%25AF%25C8%25B2%25BF%25C0%25B8%25AE_%25B0%25A1%25B0%25DD%25C7%25A5.jpg
15973,라끄블루,대전 동구 회남로275번길 161,042-284-6458,브런치,4.37,"어디서도 볼수 없는 최고의 풍경, 그리고 맛있는 샐러드.피자.파스타 이탈리안메뉴와 브런치가 있는곳.
연중 무휴 입니다.
CESCO 바이러스케어 첨단시스템이 가동중입니다 (자동 손 소독기 배치)",786,391,1177,"데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_173%2F16579682050511nDqs_JPEG%2F9D664CE5-C3D6-44A9-B8CF-F946DAEA22A0.jpeg
2964,샤브쌈주머니 대동점,대전 동구 동대전로46번길 11 2층 샤브쌈주머니,042-622-1633,샤브샤브,4.47,"안녕하세요
대전 대동에 위치한 샤브쌈주머니 대동점입니다.
7월5일 오픈을 시작으로 앞으로 항상 노력하는 샤브쌈주머니가 되겠습니다
깔끔하고 조용한 분위기의 샤브쌈주머니는 단체석, 놀이방 완비로 단체회식, 모임장소로 안성맞춤 입니다.
신선하고 깨끗한 야채와 사이드 메뉴 무한리필로 가성비 최고!
샤브쌈주머니에서 즐거운 모임을 가져보세요.",1108,63,1171,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190710_46%2F1562732127852ApvhL_JPEG%2FAMzbYhMse2fnvyLlxIQIburr.jpg
10666,빽다방 대전은행2호점,대전 중구 대종로480번길 56 대종로 480번길 56,042-223-0628,테이크아웃커피,0,None,1128,35,1163,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200314_287%2F1584125044884kXbif_JPEG%2FhgpmXlHRafYO0g3GPmfcEjkj.jpg
6505,해풍,대전 유성구 상대동로2번길 63 1층,0507-1403-8767,"매운탕,해물탕",0,"안녕하세요~해풍(海바다해 豊풍년풍)입니다.
풍요로운 해산물을 의미하는 뜻으로서 신선하고 풍요로운 해산물을 드린다는 의미를 담아 탄생하였습니다.
스폐셜류에는 꽃게,북어,새우,다시마등 약20가지의 천연재료만을 사용하여 육수를 내고 숙성시킨 無MSG 육수를
제공해드립니다.앞으로 더 좋은 건강한 식재료를 제공하는 해풍(海豊)이 되겠습니다.

*둘째주 월요일, 마지막주 월요일 휴무",589,568,1157,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210409_249%2F1617957749921UPX25_JPEG%2FOJZhptIvD9ujZnxjdM9dwxpW.jpg
490,일인칭,대전 유성구 원신흥남로42번길 11-10,0507-1391-6239,"카페,디저트",4.59,아늑한 분위기에서 다양한 수플레 팬케이크와 푸딩을 드실 수 있어요,562,591,1153,"커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220222_199%2F164550187284678suk_JPEG%2FIMG_20210516_104910_814.jpg
20987,이삭토스트 대전둔산점,"대전 서구 둔산로 14 그린코아 상가동 108호,112호",042-488-2492,토스트,4.52,이삭토스트 대전 둔산점의 네이버 바로주문 서비스 페이지 입니다.,1142,10,1152,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210421_175%2F1618981524277eSWPP_JPEG%2F%25C0%25CC%25BB%25E8%25C5%25E4%25BD%25BA%25C6%25AE_%25BA%25EA%25B7%25A3%25B5%25E5%25B0%25CB%25BB%25F6_%25C0%25CC%25B9%25CC%25C1%25F6_%25281%2529.jpg
7073,샤브쌈주머니 서대전역점,대전 중구 오류로 31 2층,042-523-3352,샤브샤브,4.48,"안녕하세요^^ 
서대전역 바로 옆에 위치한 샤브쌈주머니 입니다. 
깔끔하고 조용한 분위기의 샤브쌈주머니는 단체석, 놀이방 완비로 단체회식, 모임장소로 안성맞춤 입니다. 
신선하고 깨끗한 야채와 사이드 메뉴 무한리필로 가성비 최고이며 주말, 공휴일에도 평일 가격으로 제공해 드리고 있습니다. 
샤브쌈주머니에서 즐거운 모임을 가져보세요.^",1063,85,1148,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190326_145%2F1553564852289fsk06_JPEG%2FtLxUfWshlp1h6jtO5FZTdS99.jpg
13980,공차 대전탄방점,대전 서구 문정로 70,042-478-7715,차,4.51,공들여 맛있는 공차입니다. 오늘도 공차 하세요!,1129,18,1147,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190224_8%2F1550995017560bfeOo_JPEG%2F-DGCr_S6D2pzyACZaCCnz7Sp.jpg
21796,관저당,대전 서구 구봉산북로21번길 11,0507-1360-2880,베이커리,4.57,"안녕하세요:)
관저당 입니다
오픈시간은11시 입니다
마감은 빵이소진되면 일찍 마감합니다
5시이후에 오실때 확인하시고 오세요:)",923,221,1144,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191209_178%2F1575896019018rrpnR_JPEG%2FnzKdkX1VM0P-hmiT-LlVj_er.jpeg.jpg
14827,행복한분식,대전 서구 둔산로206번길 23,042-484-2080,종합분식,4.43,"둔산동 문정초등학교 후문에 위치하고 있는 분식집입니다. 계란, 유부, 김이 들어간 잔치국수가 인기 메뉴라고 하는데요. 가게 안쪽에는 방으로 된 좌석도 마련되어 있다고 하는데요, 남은 음식과 식기를 치우는 일을 손님이 셀프로 해야 하는 것이 특징입니다. 모든 메뉴는 포장도 가능하여 많이 찾는 편이지요.",906,238,1144,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_102%2F1588912054577f3uay_JPEG%2Frn9f3bJimYqXzlZHtd5a8LOF.jpg
5569,정음,대전 유성구 반석로12번안길 7,042-826-3038,일식당,4.39,"저희 정음은 신개념 스시레스토랑입니다
전통적스시와 웨스턴푸드를 결합하여 만든 스시레스토랑입니다 지붕없는식탁이라는 방송프로그램에 방영된 매장입니다
감각적인 인테리어로 모임이나 특별한 날 좋을것 같습니다
저희 정음은 오픈키친으로 되어 있어서 요리하는 과정을 고객님들이 보실수 있도록 되어 있습니다
신선한 식재료로 좋은 음식을 고객님께 드릴수 있도록 노력하고 있습니다
코스요리 주문시 신선한 회를 리필해드리고 있습니다.",826,310,1136,"데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190810_289%2F1565424563880qjHeN_JPEG%2FGpKI-VRQqKzkpYkJbUYVLZwa.jpg
16889,샤를몽탁,대전 동구 회남로 162-27,0507-1321-1925,"카페,디저트",4.57,몽탁이네서 만든 첫 카페 샤를몽탁입니다. 대청호에서 자연과 함께 달콤함을 즐겨보세요.,767,367,1134,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_135%2F1629556227887dLzU8_JPEG%2Fup5Hj80O3cPBGrObDIyXjgWJ.jpeg.jpg
10892,예담추어정 본점,대전 서구 관저중로95번길 65 1층,0507-1412-6686,추어탕,4.38,세상에서 가장 맛있는 추어탕. 예담추어정은 한그릇 한그릇 정성과 손맛을 담아 소박하지만 행복을 주는 따뜻한 식당 입니다.,966,168,1134,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220710_39%2F1657447909140AyiBF_JPEG%2F20220708_203214.jpg
7962,능두네,대전 유성구 원신흥남로42번길 19-25 1층,0507-1306-6122,태국음식,4.42,"안녕하세요 태국요리 전문점 능두네 입니다.

태국 치앙마이 현지에서 배워온 비법 그대로 

30시간 이상 육수를 끓여 완성시킨 쌀국수와

태국 현지식재료로 모든메뉴를 직접 요리하는 전통 태국요리전문점 입니다.",608,522,1130,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200212_4%2F158151525073736VSj_JPEG%2F5M3btO7VoUtWbufR6RC8D2aY.jpg
7378,SSAW,대전 서구 둔산중로32번길 29,0507-1359-0227,카페,4.55,S__S_A.W [ STAY IN SEASONS ],676,453,1129,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190809_103%2F1565321179120vI1VV_JPEG%2FSIqMvcCJo9Z536RPCIp9Tkak.jpg
1554,백미당 갤러리아백화점 대전점,대전 서구 대덕대로 211 갤러리아백화점 타임월드점 11층,042-480-5060,카페,4.53,None,1084,45,1129,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MTBfMjY5%2FMDAxNDkxODA4MzIyNDYx.G9i5UqQjqsvWSw22TQ4OYP2S7C-CHCs-5O6ki9HSu2gg.rbf_Lbzd9Mbc8fBODC8gvTfAtITYXxIKVlQlhdg4ftog.JPEG.jdreamjee%2F20170406_122839.jpg
15677,류근선의진국설렁탕,대전 중구 동서대로 1199,042-532-0447,"곰탕,설렁탕",4.37,None,1066,62,1128,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210616_93%2F1623828172177AqETI_JPEG%2FZBUsUJUhAsWoQeMUTrTAa7vb.jpg
3924,소문난떡볶이,대전 유성구 구즉로 74-7,042-935-5505,떡볶이,4.36,None,1087,39,1126,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20151028_146%2Fdokisuk_1446018985391GTOXR_JPEG%2FIMG_5760.
3229,소신,대전 유성구 농대로15번길 7,010-8558-9746,"카페,디저트",4.55,대전에 위치한 디저트 전문 카페 입니다.,579,546,1125,"데이트, 커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_263%2F154832946490715eW9_JPEG%2FqaDOnycBhQX-TNxKJM2CcHUh.jpg
17286,명태촌 대전본점,대전 서구 관저중로64번길 35 블루2 상가,042-541-9426,"해물,생선요리",4.36,대한민국 최고의 명태조림 맛집! <명태촌>,1039,85,1124,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201230_100%2F1609338027250qc2tz_JPEG%2FA-s9L5uvYx1ssF0woU2jYJ_q.JPG.jpg
12716,대대로감자탕족발 본점,대전 서구 둔산중로134번길 21,042-482-6767,감자탕,4.38,None,1075,45,1120,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170524_182%2F1495593360710ICs5N_JPEG%2FIMG_7573.
